id;age;income;seniority;nbpoints;nbproducts;nbpurchases;usecredit;changeconsum;subscription;subscription2;response
5558;26;76.41;1;0;5;3;0;1;0;0;N
5559;46;1814.13;1;2;5;9;0;1;0;67.54;N
5560;29;2427.02;3;2;17;65;0;1.27;0;86.44;N
5561;25;116.18;1;1;5;4;0;1;0;46.68;N
5562;26;7648.27;2;2;16;54;0;1.46;0;105.1;N
5563;28;1530.48;7;3;11;43;137.2;1.2;3996.45;0;N
5564;30;1398.48;14;1;11;29;0.76;1.1;0;61.49;N
5565;28;1850.04;1;2;14;67;77.62;1.55;547.08;88.53;O
5566;34;2076.06;3;2;6;52;44.26;1.2;378.11;0;N
5567;49;2334.67;1;1;4;36;0;1;0;0;N
5568;55;0;1;0;1;1;;1;0;0;N
5569;55;183.58;1;0;1;3;0;1;0;0;N
5570;36;2487.16;17;1;7;32;0;1;0;0;N
5571;26;2027.83;10;2;10;49;92.69;1.1;1004.97;0;N
5572;21;842.31;2;3;13;51;270.69;1.25;1927.89;25.81;N
5573;28;1463.22;5;2;6;30;0;1.2;0;0;N
5574;24;4649.69;1;1;2;1;;2;0;0;O
5575;24;596.39;5;1;7;31;0;1;0;0;N
5576;22;340.97;1;2;5;9;0;2;0;0;O
5577;28;387.5;1;1;4;23;0;1;0;2.16;N
5578;43;3621.76;7;1;12;26;0;0.92;0;0;N
5579;25;1537.12;1;1;3;16;0;1.5;0;0;N
5580;32;41.3;11;0;2;9;;1;0;0;N
5581;52;793.55;1;1;5;24;0;2.33;0;0;N
5582;34;3347.81;1;1;6;56;0;1.2;0;16.47;N
5583;61;383.5;1;0;1;3;0;1;0;0;N
5584;28;1810.21;1;1;6;27;0;1.75;0;0;N
5585;34;1407.06;12;1;10;63;0;1;0;0;N
5586;40;2253.01;13;2;13;74;114.33;1.17;1201.69;0;N
5587;20;758.34;1;2;7;27;0;1.6;0;0;N
5588;40;0;1;0;3;1;;1.5;0;0;N
5589;59;15.24;1;0;4;1;;1;0;0;N
5590;36;1360.32;18;2;10;28;26.22;1.22;551.53;0;N
5591;21;1416.71;5;1;7;31;0;0.63;0;30.39;N
5592;40;1856.66;17;2;8;28;60.98;1;1318.85;0;N
5593;28;;1;0;2;1;;1;0;0;N
5594;73;2008.26;1;1;7;4;0;1.6;0;0;N
5595;41;281.98;1;0;3;2;0;1;0;0;N
5596;45;2227.66;1;1;4;17;0;1;0;0;N
5597;54;696.21;1;1;3;21;0;1;0;0;N
5598;37;2908.4;8;3;15;90;0;1.23;0;76.84;N
5599;22;13.67;1;0;2;4;0;1;0;18.27;N
5600;21;904.37;1;2;8;27;45.73;1;432.25;0;N
5601;30;1074.71;1;1;2;34;0;1;0;0;N
5602;20;0;1;2;4;2;0;1.33;0;0;N
5603;24;501.24;1;1;5;28;0;1;0;0;N
5604;23;1691.83;4;2;13;56;0;1.08;0;0;N
5605;34;2110.18;1;2;11;54;0;1.33;0;0;N
5606;29;396.37;1;1;4;6;0;1;0;2.42;N
5607;67;4962.75;1;1;7;5;0;1.33;0;0;N
5608;28;2395.54;6;2;10;69;11.8;1;8.24;0;N
5609;27;1677.73;10;2;5;46;25.07;2.33;695.53;0;N
5610;36;126.22;1;1;3;11;0;1.5;0;0;N
5611;25;1256.99;6;2;8;27;13.31;1;10.6;39.66;N
5612;36;147.79;1;2;6;29;0;1;0;0;N
5613;19;373.65;1;1;4;14;0;1.33;0;0;N
5614;71;3669.11;1;0;3;1;0;1;0;0;N
5615;28;914.53;2;1;7;24;0;1.17;0;0;N
5616;39;2949.57;18;1;12;23;0;1.18;0;33.36;N
5617;42;167.84;13;1;11;2;0;1.1;0;99.71;N
5618;25;1267.22;9;2;11;19;0;1.33;0;3.19;O
5619;55;2241.56;1;1;7;33;0;1.17;0;0;N
5620;37;1086.91;21;2;13;49;378.53;1.17;2691.37;118.03;N
5621;23;488.5;1;1;4;18;0;1.33;0;0;N
5622;28;776.12;1;1;7;43;41.82;2.25;1007.19;0;N
5623;28;2343.73;10;3;8;43;0;0.89;0;0;N
5624;33;4339.15;1;2;9;67;0;1.43;0;29.43;N
5625;34;4916.7;16;5;20;121;222.18;1.33;1567.94;79.04;N
5626;22;1240.06;7;2;9;70;0;0.89;0;0;N
5627;20;455.59;1;1;3;18;0;1;0;0;N
5628;34;0;1;1;4;2;0;0.75;0;0;N
5629;31;3387.13;1;2;7;35;0;1.17;0;22.68;N
5630;19;740.35;1;2;6;18;0;1.4;0;0;N
5631;28;699.7;12;1;6;40;0;1;0;0;N
5632;24;903.91;1;1;7;50;0;1;0;13.44;N
5633;27;904.55;1;1;2;12;;3;0;0;N
5634;24;2247.55;1;1;3;45;0;1;0;0;N
5635;23;932.74;1;2;7;46;10.73;2.5;341.38;0;N
5636;23;870.42;1;1;4;14;0;1;0;0;N
5637;60;943.02;1;1;8;29;0;2;0;0;N
5638;34;1685.6;1;1;5;17;0;1.25;0;0;N
5639;22;844.63;1;1;8;19;0;2.2;0;0.45;N
5640;30;1915.29;1;3;11;56;0;1.09;0;1.31;N
5641;66;1745.08;1;1;11;27;0;1.75;0;43.2;O
5642;89;514.86;1;0;4;9;0;1;0;0;N
5643;39;;1;0;2;1;;1;0;4.88;N
5644;20;927.2;1;1;4;20;0;1;0;0;N
5645;44;687.92;9;0;3;18;0;1;0;0;N
5646;26;503.39;1;1;5;30;0;1;0;0;N
5647;39;190.59;17;0;1;1;;1;0;0;N
5648;39;1247.84;21;0;5;21;0;1;0;0;N
5649;61;330.45;1;1;3;1;0;1;0;0;N
5650;23;1076.51;2;3;13;64;53.27;1.17;429.26;56.6;N
5651;22;272.97;2;2;7;18;0;1.33;0;0;N
5652;21;89.16;1;1;5;4;0;1.25;0;0;N
5653;52;1529.1;20;1;6;25;0;1;0;39.53;N
5654;25;294.79;1;1;5;17;0;1.5;0;0;N
5655;52;1266.39;1;1;2;26;0;1;0;0;N
5656;40;863.46;1;1;2;10;0;0.5;0;0;N
5657;24;640.49;1;1;4;31;0;1;0;0;N
5658;49;557.57;1;1;2;7;0;1;0;0;N
5659;18;98.04;1;1;3;5;0;1;0;0;N
5660;25;1202.63;2;2;9;39;0;1.57;0;0;N
5661;33;1307.04;3;1;8;45;0;0.78;0;15.28;N
5662;40;1039.1;7;1;10;37;0;1.11;0;0;N
5663;23;598.44;1;1;6;11;0;1;0;0;N
5664;29;1246.32;1;1;2;47;0;1;0;0;N
5665;30;1360.84;1;2;8;38;41.42;2.75;1005.74;0;N
5666;26;670.24;1;3;8;19;78.92;1.14;2219.72;0;N
5667;29;1311.32;1;1;6;71;59.2;1.2;2146.68;0;N
5668;19;825.31;1;1;2;8;0;1;0;0;N
5669;19;827.29;1;1;5;8;0;8;0;0;N
5670;19;519.94;1;1;4;24;0;1;0;0;N
5671;45;4597.62;1;1;10;62;0;1.11;0;0;O
5672;34;617.38;1;1;5;16;0;1;0;0;N
5673;31;2892.23;17;2;11;64;0;1.2;0;0;N
5674;26;2027.74;10;1;9;50;0;1.13;0;19.38;N
5675;38;487.84;1;1;3;27;0;2;0;0;N
5676;47;334.22;1;1;9;16;1.02;1.83;0;0;O
5677;60;1278.9;16;0;5;6;0;1.25;0;109.34;N
5678;31;1766.01;1;3;14;43;60.98;1.33;949.92;70.78;O
5679;21;451.05;1;1;2;12;0;1;0;0;N
5680;43;3817.99;1;2;5;47;0;1;0;0;N
5681;26;497.43;1;1;3;36;0;2;0;0;O
5682;23;564.05;1;2;7;34;80.29;2.25;163.46;0;O
5683;40;1013.95;21;1;3;15;0;1;0;0;N
5684;30;1431.32;19;3;16;67;391.51;1.67;2456.3;86.11;O
5685;29;1286.48;1;1;3;19;0;1;0;0;N
5686;24;1983.58;9;2;9;79;20.38;1.83;244.64;4.92;N
5687;28;173.63;10;0;2;5;0;1;0;0;N
5688;34;0;1;0;3;1;;1;0;0;O
5689;41;1701.51;10;1;6;15;0;0.83;0;0;O
5690;68;863.48;1;1;4;19;0;1;0;0;N
5691;39;2842.89;1;0;9;40;465.82;1.71;2664.02;7.08;N
5692;59;1139.99;1;0;1;19;0;1;0;0;N
5693;29;57.05;1;0;6;1;0;1;0;0;N
5694;20;1130.19;1;2;9;38;39.22;1.57;446.94;70.55;N
5695;53;3157.15;17;2;12;48;0;1;0;26.3;N
5696;47;221.86;1;0;1;3;;1;0;0;N
5697;29;384.26;1;1;7;9;0;1;0;5.27;N
5698;28;1662.24;7;2;6;33;0;1;0;0;N
5699;26;1067.21;1;0;2;16;0;1;0;0;N
5700;27;602.82;1;1;5;30;0;1.25;0;0;N
5701;19;168.15;1;1;3;10;2.03;2;0;0;N
5702;27;31.86;1;2;4;3;44.67;1;521.25;0;N
5703;37;114.66;1;0;1;3;0;1;0;0;N
5704;32;332.01;1;1;10;46;0;1.11;0;38.05;O
5705;20;275.91;1;1;4;2;0;1;0;0;O
5706;31;800.43;1;2;6;29;31.25;1.2;487.83;0;O
5707;50;2342.95;1;1;6;18;0;0.83;0;8.86;N
5708;26;780.43;1;1;5;17;0;2;0;0;N
5709;29;2124.01;4;2;8;52;0;1;0;0;N
5710;28;1252.31;1;1;3;29;0;1.5;0;0;N
5711;36;473.36;6;1;2;4;0;1;0;0;N
5712;31;2158.34;12;2;6;67;0;1;0;0;N
5713;68;2798.93;1;1;4;4;0;1;0;0;N
5714;18;114.3;1;1;3;7;0;1;0;0;N
5715;35;1305.53;16;3;14;52;0;1;0;21.86;N
5716;22;684.44;1;1;6;38;19.88;2;283.32;0;N
5717;20;32.56;1;1;2;5;0;1;0;0;N
5718;47;;1;0;3;1;;1;0;0;N
5719;26;1540.66;1;1;15;18;0;1.5;0;36.06;N
5720;25;672.28;1;1;5;31;0;2.33;0;0;O
5721;29;1564.36;7;3;16;54;128.92;1.21;298.33;44.64;O
5722;68;2214.87;1;1;2;20;0;1;0;0;N
5723;40;2147.61;1;3;6;50;72.06;1.4;1754.39;7.15;N
5724;37;348.64;1;0;1;4;;1;0;0;N
5725;62;2799.48;1;1;8;10;0;1.67;0;6.96;O
5726;24;1913.61;10;3;16;71;925.4;1.07;2410.96;1.17;N
5727;26;787.75;1;1;6;27;0;1.75;0;0;N
5728;21;1758.01;1;1;6;43;0;1.4;0;0;N
5729;39;70.82;1;2;8;7;0;1;0;9.35;N
5730;47;3511.53;6;2;6;34;74.84;1.2;1748.44;0;N
5731;60;0;1;0;3;1;;1;0;0;N
5732;46;662.66;1;2;10;20;57.07;1.22;1514.36;8.46;O
5733;28;4410.92;1;1;8;72;0;1;0;7.55;N
5734;47;472.08;1;1;5;20;0;1;0;0;N
5735;25;1600.72;5;2;10;44;12.45;1.86;79.87;5.49;O
5736;29;692.29;1;1;4;25;0;1;0;0;N
5737;19;28.19;1;1;5;18;0;1.75;0;0;N
5738;45;362.44;1;0;3;3;0;1;0;0;N
5739;25;462.11;1;1;5;27;0;1.5;0;0;N
5740;34;740.77;1;1;8;43;8.28;2;120.46;45.2;N
5741;31;1434;1;1;5;42;0;3.5;0;0;N
5742;37;2283.15;1;2;12;31;0;1;0;0;O
5743;31;322.22;1;1;2;16;0;1;0;0;N
5744;27;1691.57;10;1;14;45;0;1.25;0;121.67;N
5745;29;183.39;1;0;1;2;0;1;0;0;N
5746;18;370.89;1;1;4;25;0;1;0;0;N
5747;25;396.94;6;2;8;24;0;1;0;0;N
5748;19;558.13;1;1;4;12;0;1.33;0;0;N
5749;40;835.79;1;1;5;28;0;1.25;0;58.93;N
5750;60;1589.89;1;2;11;47;0;1.33;0;44.5;N
5751;33;3794.38;1;0;2;35;0;1;0;0;N
5752;40;209.93;2;3;7;5;0;1.17;0;39.86;N
5753;24;1460.16;1;1;4;30;0;1;0;0;N
5754;21;322.65;1;1;5;25;0;1.25;0;11.29;N
5755;29;1189.29;10;1;6;22;0;0.83;0;0;N
5756;25;2197.98;2;3;12;50;165.54;2;4655.46;37.14;O
5757;23;346.44;1;1;4;28;0;1.67;0;0;N
5758;53;272.46;1;0;3;4;0;1;0;0;N
5759;36;1632.78;14;2;4;57;137.2;1;4424.34;0;N
5760;56;570.73;1;1;7;22;0;1.6;0;8.86;N
5761;21;176.19;1;1;3;7;0;1;0;0;N
5762;28;1195.99;1;1;2;15;0;1;0;0;N
5763;23;927.75;7;2;9;37;0;1;0;65.86;N
5764;19;176.09;1;1;2;1;0;1;0;0;N
5765;36;1662.62;18;2;11;52;76.22;1;2058.04;85.12;O
5766;28;1298.27;1;1;5;30;0;1.25;0;6.75;N
5767;43;676.16;1;1;4;2;0;1.33;0;0;N
5768;49;385.32;1;1;6;11;0;1.2;0;0;N
5769;22;1795.91;1;3;14;34;2.03;2.11;0;9.6;N
5770;34;2484.14;7;2;10;49;0;0.9;0;0;N
5771;46;4359.82;2;3;10;68;0;1.11;0;0;N
5772;48;4587.68;1;1;5;24;0;1;0;0;N
5773;32;0;1;1;3;1;;1;0;0;N
5774;19;94.76;1;0;1;4;0;1;0;0;N
5775;18;184.55;1;1;5;10;0;1;0;0;N
5776;19;133.08;1;1;3;10;0;0.67;0;0;N
5777;28;1975.77;11;1;12;27;0;1.3;0;0;N
5778;86;3324.01;1;0;8;12;0;1.29;0;0;N
5779;31;2214.6;1;1;4;16;0;;0;0;N
5780;56;128.67;1;1;4;7;0;1.33;0;9.24;N
5781;19;540.61;1;1;7;39;0;2.25;0;0;N
5782;54;475.3;1;1;2;21;0;1;0;0;N
5783;25;519.67;1;1;5;12;0;2.33;0;0;N
5784;19;196.04;1;2;8;24;40.5;3;374.52;0;N
5785;43;446.5;16;0;7;3;0;0.75;0;26.09;N
5786;27;1439.94;11;3;15;46;45.73;1.31;332.37;73.01;O
5787;21;60;1;1;4;3;0;1;0;0;N
5788;27;776.37;10;1;6;13;0;1;0;0;N
5789;20;1070.24;1;2;6;35;0;1;0;0;N
5790;24;2342.75;2;2;8;76;0;1.29;0;0;N
5791;25;654.47;1;1;8;25;0;2.75;0;20.24;N
5792;41;245.49;1;0;1;1;0;1;0;0;N
5793;37;56.03;1;0;5;4;0;1.5;0;55.36;N
5794;41;1728.8;21;2;12;53;0;0.92;0;13.52;N
5795;41;3358.59;1;0;3;28;0;1.5;0;0;N
5796;33;1204.13;1;1;3;17;0;1;0;0;N
5797;30;1084.3;1;1;4;42;0;1.67;0;15.32;N
5798;21;40.6;1;1;3;5;0;1;0;0;N
5799;20;562.12;1;2;6;33;2.03;3;0;0;N
5800;26;1140.28;1;1;5;34;0;1.25;0;0;N
5801;28;1356.65;4;2;7;36;0;1;0;0;N
5802;20;659.81;1;1;3;29;0;0.67;0;0;N
5803;25;1987.32;11;2;7;49;0;1;0;0;N
5804;22;696.46;1;2;9;44;0.76;2;127.04;38.63;N
5805;25;105.62;1;2;6;5;0;2.67;0;0;N
5806;23;765.43;1;1;4;31;0;1;0;0;N
5807;24;3468.16;9;1;7;44;0;1.33;0;0;N
5808;20;137.09;1;1;3;14;0;1;0;0;N
5809;29;1951.48;9;2;12;30;91.47;1;2203.55;58.56;O
5810;26;1278.09;1;1;4;30;0;1;0;0;N
5811;31;1189.55;1;1;5;42;0;2.33;0;0;N
5812;29;3199.04;11;3;13;91;0;1.08;0;0;N
5813;44;210.72;1;1;5;27;0;0.83;0;18.52;N
5814;24;1463.99;1;1;4;22;0;1;0;0;N
5815;29;3079.46;4;2;18;86;0;1.06;0;67.17;N
5816;25;2969.26;1;1;7;53;0;1;0;11.03;N
5817;19;479.07;1;1;5;18;0;1;0;2.68;N
5818;20;0;1;1;3;3;0;1;0;0;N
5819;18;53.05;1;0;2;4;0;1;0;0;N
5820;21;955.92;1;1;3;14;0;0.67;0;0;N
5821;29;526.55;1;0;3;25;0;1;0;0;N
5822;21;740.9;1;1;8;23;0;2;0;10.45;O
5823;51;1356.29;1;1;6;6;0;1;0;53.01;N
5824;29;1875.52;11;1;11;42;0;1.2;0;55.47;N
5825;33;1425.68;1;1;4;34;0;1.25;0;0;N
5826;32;2211.37;11;3;13;73;533.52;1.36;697.29;38.36;O
5827;43;1583.55;1;1;2;20;0;1;0;0;N
5828;70;1389.68;1;1;2;29;0;1;0;0;N
5829;29;3067.15;9;2;7;59;0;1;0;6.33;N
5830;25;984.81;1;1;5;30;0;1;0;0;N
5831;18;316.74;1;1;5;21;0;1.5;0;0;N
5832;23;896.53;2;1;5;26;0;1;0;0;N
5833;23;1351.09;1;1;8;30;0;1;0;0;N
5834;37;6.79;1;2;11;29;44.86;2.29;103.66;69.78;O
5835;23;234.3;1;1;3;7;0;1;0;0;N
5836;46;0;1;1;2;7;0;1;0;0;N
5837;23;1897.69;4;2;14;62;0;1.08;0;14.11;N
5838;34;1543.39;1;1;6;11;0;1;0;0;N
5839;36;101.25;1;1;3;6;0;1;0;0;N
5840;51;2072.85;1;1;4;33;0;1.33;0;0;N
5841;21;108.4;1;1;5;4;0;1.5;0;0;N
5842;32;3165.2;1;0;10;46;0;1;0;13.1;N
5843;52;0;1;0;3;2;0;1;0;0;N
5844;39;668.64;1;2;8;16;10.45;2.2;658.07;27.76;O
5845;27;2310.76;10;2;11;34;0;1;0;82.95;N
5846;27;2858.71;1;2;6;68;0;1;0;0;N
5847;49;236.56;1;0;4;2;0;1;0;78.33;N
5848;29;2436.25;1;1;7;60;0;1;0;0;N
5849;19;390.81;1;1;4;29;0;1;0;0;N
5850;20;564.42;1;1;2;20;0;1;0;0;N
5851;24;784.87;1;1;3;26;0;1;0;0;N
5852;41;629.36;14;0;2;13;0;1;0;0;N
5853;19;81.1;1;0;1;4;0;1;0;0;N
5854;19;665.71;1;1;5;18;0;1.2;0;0;N
5855;26;2293.14;1;1;10;72;140.86;1.5;2550.61;13.98;N
5856;25;1757.07;9;2;11;61;0;1.09;0;44.74;N
5857;24;2179.98;10;2;12;72;319.71;1.3;0;63.92;N
5858;22;629.07;1;1;6;13;0;1;0;0;N
5859;19;556.04;1;1;6;7;0;1;0;0;N
5860;57;4220.23;12;2;13;25;0;1;0;111.33;N
5861;48;1661.53;1;1;4;32;0;1.33;0;0;N
5862;19;64.34;1;1;2;4;0;1;0;0;N
5863;35;823.9;1;1;6;50;0;2;0;8.4;O
5864;28;1053.61;1;1;6;23;0;0.83;0;8.26;N
5865;41;1015.1;1;2;12;20;139.97;1.4;57.17;32.37;N
5866;34;3523.74;10;2;10;63;0;1.22;0;0;N
5867;25;562.98;1;2;6;20;0;3;0;0;N
5868;39;678.28;1;1;2;9;0;1;0;0;N
5869;54;4719.33;27;2;10;20;0;0.82;0;20.47;N
5870;20;53.42;1;2;6;26;84.61;1;2541.17;0;N
5871;24;1013.53;1;1;5;21;0;1;0;94.25;O
5872;19;145.7;;1;3;8;0;1;0;0;N
5873;37;3611.79;;2;7;54;14.14;1.6;30.09;29.02;N
5874;28;535.79;;1;4;36;0;1;0;0;N
5875;35;874.22;;2;7;26;0;1;0;0;O
5876;23;363.22;;1;6;9;0;1.4;0;0;N
5877;19;566.62;;1;2;3;0;1;0;0;N
5878;21;1456.9;;1;5;21;0;1.25;0;0;N
5879;21;282.1;;1;6;11;0;1.2;0;0;N
5880;21;411.7;;1;6;17;0;2;0;0;N
5881;33;2203.17;18;1;11;44;0;1.09;0;46.89;N
5882;33;2416.3;;3;15;64;34.89;1.31;707.95;82.86;O
5883;18;204.37;;1;3;8;0;4;0;0;N
5884;45;3105.73;;1;3;41;0;2;0;0;N
5885;22;1042.3;;1;5;28;0;1.25;0;0;N
5886;51;1384.52;;0;1;7;0;1;0;0;N
5887;19;73.02;;1;2;5;0;1;0;0;N
5888;33;4200.64;;2;5;82;0;1.25;0;0;N
5889;25;143.74;;1;6;15;0;1.4;0;1.94;N
5890;19;460.64;;1;6;17;0;1.75;0;12.72;N
5891;34;1106.74;;2;5;26;0;1;0;0;O
5892;58;1675.44;;1;6;20;0;1;0;0;N
5893;33;1047.76;;2;10;28;70.63;1.22;1995.04;45.32;N
5894;40;634.7;;1;2;21;0;1;0;0;N
5895;44;44.48;;1;4;3;0;1;0;0;N
5896;36;43;;0;5;2;0;1;0;0;N
5897;19;0;;1;4;6;0;1;0;0;N
5898;33;2082.43;;3;17;39;0;1.2;0;12.72;N
5899;20;570.6;;1;6;27;0;2;0;0;N
5900;39;1011.84;;1;3;16;0;1;0;0;N
5901;26;126.99;11;1;4;39;0;1;0;0;N
5902;49;1495.47;;1;5;18;0;1;0;0;N
5903;22;848.17;;1;3;30;0;2;0;0;N
5904;19;265.48;;1;6;20;0;1.75;0;0;N
5905;33;2647.43;;1;14;26;0;1.07;0;11.8;N
5906;34;174.72;;1;3;3;0;1;0;0;N
5907;33;1799.1;1;3;13;49;0;1.08;0;45.39;N
5908;19;143.63;;0;1;2;0;1;0;0;N
5909;29;1360.94;;3;11;56;19.51;1.63;115.48;13.58;N
5910;20;163.68;;1;4;6;0;1;0;0;N
5911;31;1025.91;;1;2;7;0;1;0;0;N
5912;28;1213.65;13;1;7;19;0;1;0;0;N
5913;21;722.2;;1;3;22;0;1;0;0;N
5914;30;1261.58;12;2;9;42;0;1.25;0;27.61;N
5915;29;1599.88;;1;4;10;0;1;0;0;N
5916;20;508.36;;1;6;16;0;2;0;0;N
5917;19;1045.21;;1;5;28;0;1;0;99.23;N
5918;18;193.52;;1;2;18;0;1;0;0;N
5919;25;1671.66;1;1;9;37;0;2;0;11.07;N
5920;19;275.73;;1;5;20;0;1.5;0;0;N
5921;33;3966.98;;3;20;69;0;1.25;0;5.51;O
5922;36;1486.93;13;2;9;41;102.99;1;0;0;O
5923;22;1970.46;5;3;8;45;0;1.29;0;0;N
5924;20;175.5;;1;2;7;0;1;0;0;N
5925;31;450.72;;1;4;26;0;1;0;0;N
5926;31;1332.17;16;1;10;48;0;1;0;84.41;N
5927;45;1694.14;;0;4;7;0;1.33;0;0;N
5928;20;490.46;;1;3;17;0;1.5;0;0;N
5929;24;454.01;;1;5;24;0;1.5;0;5.77;N
5930;37;5222.63;;3;11;56;0.76;1;0;38.09;N
5931;25;3009.23;7;2;11;46;0;1;0;0;N
5932;26;1750.87;1;1;5;28;0;1.5;0;0;N
5933;26;2440.68;;0;7;38;0;0.63;0;0;N
5934;28;1467.85;;1;3;29;0;1;0;0;N
5935;21;422.6;;2;10;47;9.71;1.38;46.85;0;N
5936;47;5017.62;6;5;20;114;104.97;1.08;2616.14;59.19;O
5937;24;931.75;;1;5;27;0;1;0;11.98;N
5938;24;1150.94;;1;3;37;0;2;0;0;N
5939;41;77.82;;0;2;2;0;1;0;115.97;N
5940;66;1384.08;;1;4;25;0;1.67;0;0;N
5941;33;1099.52;;0;2;5;0;1;0;0;N
5942;19;128.59;;1;2;5;0;1;0;0;N
5943;20;227.37;;2;7;17;23.66;3.33;317.4;1.73;N
5944;21;858.91;;1;8;13;2.03;2.2;0;0;N
5945;34;2490.81;;1;12;34;0;1.18;0;96.78;N
5946;31;1494.91;13;1;8;31;0;1.67;0;0;N
5947;25;1665.07;8;3;16;45;1.36;1.21;0;28.48;O
5948;28;176.64;1;1;4;9;0;1.67;0;7.95;N
5949;54;313.52;;0;2;3;0;1;0;0;N
5950;20;0;;1;4;1;;1.67;0;0;N
5951;28;2317.82;3;2;17;81;0;1.27;0;61.59;O
5952;21;256.53;;1;3;13;0;1;0;0;N
5953;71;1358.4;18;2;8;18;60.98;1.29;376.02;0;N
5954;31;2520.49;;1;7;31;0;1.14;0;0;N
5955;19;46.41;;0;2;2;0;3;0;0;N
5956;30;416.42;;1;4;21;0;2.5;0;0;N
5957;44;1111.58;;1;6;11;0;1;0;46.21;N
5958;34;1005.93;4;3;9;26;0;1;0;0;N
5959;42;6250.22;;1;10;20;0;1.63;0;0;N
5960;30;4886.8;;1;11;37;0;1.1;0;0;N
5961;59;1501.35;;0;4;27;0;1.67;0;0;N
5962;26;460.21;;0;3;7;2.03;4;0;0;N
5963;23;3965.45;4;3;20;88;0.76;1.29;0;40.11;N
5964;27;447.08;;1;4;15;0;1;0;0;N
5965;32;325.77;;1;4;15;0;1;0;0;N
5966;31;4859.25;10;1;10;29;0;1.11;0;0;N
5967;45;1703.71;16;1;7;43;0;1;0;32.91;N
5968;19;551.61;;1;5;12;0;2;0;1.82;N
5969;23;1205.02;7;1;6;29;0;0.83;0;38;N
5970;23;435.42;;2;7;22;2.03;2.25;0;0;N
5971;18;178.5;;1;2;12;0;1;0;0;N
5972;20;0;;0;3;1;0;1;0;0;N
5973;66;4434.19;;2;9;36;0;1;0;0;O
5974;79;1698.12;;0;4;7;0;1;0;0;N
5975;33;2178.06;1;2;18;65;0;1.4;0;66.33;N
5976;21;1321.03;4;4;16;58;80.79;1.29;627.93;74.62;O
5977;31;1340.63;;1;7;19;0;5;0;0;N
5978;40;1039.2;11;5;17;34;60.98;1.06;1088.08;71.91;N
5979;21;348.4;;2;6;17;46.72;1;609.04;0;N
5980;23;306.23;;1;3;22;0;1;0;0;N
5981;29;2374.28;14;2;9;26;0;1;0;0;N
5982;25;1166.24;;1;6;28;0;1;0;19.03;N
5983;43;7739.85;3;2;7;33;0;1;0;0;N
5984;20;462.04;;1;3;7;0;1;0;5.09;N
5985;27;1787.62;10;3;15;60;89.18;1.23;1792.36;39.07;N
5986;19;130.03;;1;5;5;0;1.67;0;0;N
5987;25;1277.36;5;2;12;43;91.87;1.08;2781.82;78.65;N
5988;26;1108.15;12;1;4;28;0;1;0;0;N
5989;31;920.79;;1;5;24;0;2;0;15.56;N
5990;29;9146.94;;0;2;1;0;1;0;0;N
5991;25;2480.99;;2;7;42;0;1.17;0;21.46;O
5992;43;14194.74;;2;12;64;2.44;1.3;0;0;N
5993;34;1758.94;;1;2;21;0;1;0;0;N
5994;25;1347.71;1;1;4;47;128.64;1;0;0;N
5995;74;84.36;;0;2;3;0;1;0;0;N
5996;43;670.77;21;1;7;10;0;0.86;0;0;N
5997;23;1153.16;;1;5;26;0;1;0;3.73;N
5998;21;435.1;;1;5;24;0;2;0;4.88;N
5999;24;1032.01;7;1;8;31;0;1;0;4.51;N
6000;29;2033.25;;1;5;29;0;1;0;0;N
6001;31;1408.83;;2;8;42;0;1.29;0;0;N
6002;25;1691.76;3;1;9;40;0;1;0;0;N
6003;33;665.62;;1;3;14;0;1;0;0;N
6004;44;415.82;;1;3;4;0;1;0;0;N
6005;62;397.93;21;1;4;4;;1;0;0;O
6006;24;2046.9;4;3;13;75;137.2;1.18;4393.94;11.54;O
6007;43;1422.05;;0;2;15;0;1;0;0;N
6008;29;1031.76;13;4;13;43;1.83;0.92;0;0;N
6009;23;554.64;4;2;10;22;0;1.38;0;0;N
6010;30;1448.15;6;3;12;62;0;1;0;24.14;N
6011;19;1048.25;;1;5;31;0;1;0;108.33;O
6012;32;1794.2;14;1;12;23;0;1.3;0;0;N
6013;32;801.16;;2;7;30;0.83;1;0;0;N
6014;51;1543.6;;1;4;17;0;1;0;0;N
6015;75;487.89;;1;3;12;0;1;0;0;N
6016;77;711.65;;1;3;10;0;1;0;0;N
6017;31;1518.67;;2;6;42;0;1;0;0;N
6018;48;1487.97;21;3;13;49;52.08;1.36;812.12;121.4;N
6019;31;1981.04;13;2;11;24;99.79;1;1908.23;133.29;N
6020;31;2471.56;;1;6;26;0;1.4;0;0;N
6021;24;2273;4;5;17;80;80.95;1.06;289.82;18.85;N
6022;37;3391.73;;2;9;59;0.92;1.57;0;4.03;N
6023;24;2278.74;2;0;9;38;1.11;2;0;0;N
6024;28;1852.29;;0;1;4;0;1;0;0;N
6025;29;105.09;;0;1;2;0;1;0;0;N
6026;43;2018.07;;1;5;17;0;1.25;0;0;N
6027;44;1299.97;4;2;14;31;32.52;1.6;1173.4;109.26;N
6028;26;497.84;;2;10;22;2.44;2;0;15.41;N
6029;20;100.38;;1;6;6;0;1.75;0;0;N
6030;30;2046.65;;2;8;38;13.58;2;100.39;0;N
6031;54;635.74;;1;8;19;0;1.14;0;0;N
